question_id,correct_answer,hint,hint_score
2737,Comparison.,,0.0
2738,A letter from a reader about his experience.,,0.0
2739,Because his backpack had no room his clothes.,"""Only this backpack,"" Brian answered.",0.2400256097316742
2740,it saves time,,0.0
2741,promises to accompany the elderly,"The apartment is inside homes for the elderly, and the young renter must spend between three to five",0.1849978268146515
2742,The population explosion.,"And with population growth, comes an inevitable rise in the cost of living, and of course, sharp inc",0.22548061609268188
2743,in short supply,,0.0
2744,search for minerals,They were merely putting to use one of the newest methods of locating minerals in the ground -- usin,0.24601588851842557
2745,there were larger amounts of gold in the seeds growing closer to the tree trunk than in the seeds farther from it,"At Watson Bar Creek, a mineral search group gathered bags of tree seeds.",0.22489416599273682
2746,Leaves.,,0.0
2747,A new method of searching for minerals.,They were merely putting to use one of the newest methods of locating minerals in the ground -- usin,0.35483523727217237
2748,Thankful.,,0.0
2749,Five.,,0.0
2750,Smile brightens people up.,They smile and wish me the same.,0.45323082759832545
2751,They have no interest in anything,,0.0
2752,white collars suffer from material and mental pressure in life,"In the eyes of outsiders, they enjoy a comfortable life: they lead the fashion trend in the city and",0.4305213391780853
2753,The blocking of solar radiation,"Moreover, urban areas have fewer trees and less natural vegetation which help to control the heat by",0.10245080292224884
2754,presenting the effect and analyzing the cause,"The surfaces of leaves also provide water for evaporation which cools the air, further worsening the",0.3903656303882599
2755,Her interest was in public health.,"A similar degree in health economics cost less than $ 17,000 for a one-year program.",0.20498579740524292
2756,obtaining a loan from a bank,"To finance her education at Erasmus University in Rotterdam, Fuller took out a $30,000 bank loan thr",0.15739756859372914
2757,choose t study overseas,"The cost may be lower, but is the quality of education overseas just as good as an American universi",0.20680889915890271
2758,the behavior of the drivers,"Road politeness is not only good manners, but good sense too.It takes the most cool-headed drivers g",0.24790656550930473
2759,drivers should show road politeness properly.,"Road politeness is not only good manners, but good sense too.It takes the most cool-headed drivers g",0.3568827785285785
2760,associates' recommendation,,0.0
2761,they themselves are treated well,You can't make them believe that your company is wonderful when they felt they were treated badly.,0.1838032305240631
2762,A good name will bring you money.,The good news is that because there are so many different businesses chasing after your customers' m,0.2908996045589447
2763,Good communication is one of the qualities that women possess.,Women in their 20s outearn men in their 20s.,0.4783487915992737
2764,men are more rigid and less able to adapt to new circumstances,"They see a new social context, and they flexibly adapt to .new circumstances.",0.27520856261253357
2765,The reasons why men fail compared with women.,Women in their 20s outearn men in their 20s.,0.5705192685127258
2766,Food and Health,"Nowadays, the food we eat seems to have great effects on our health.",0.40442562103271484
2767,Drugs are always given to animals for medical reasons,"Sometimes similar drugs are given to animals not for medical purposes, but for financial reasons.",0.49413779377937317
2768,"Because of the application of science, some potentially harmful substances have been added to food.","Yet, these carcinogenic additives remain in our food, and it becomes more difficult all the time to",0.25320616364479065
2769,They preserve the color of meats.,"In 1945, about 68 years ago, government researchers realized that nitrates, commonly used to preserv",0.14876971384760054
2770,cancer-causing,,0.0
2771,The Dodo lacked the ability to protect itself from other animals,The Chinese government has set up 33 panda reserves to protect these beautiful animals and made poac,0.26054062274718426
2772,"The Dodo and the Bali, Javan, and Caspian tigers.",The flightless Dodo was native to the Island of Mauritius in the Indian Ocean.,0.33025309443473816
2773,The Rhino horn and tigers' bones and organs,"Like the Rhino horn, tigers' bones and organs are sought after for traditional Chinese medicines.",0.38848307728767395
2774,The Whale is the representing mark for the World Wildlife Fund.,"Despite the fact that one-third the world's oceans have been declared whale sanctuaries , 7 out of 1",0.4101199805736542
2775,Animal Conservation,This has led to the animal being hunted in its natural habitat.,0.5545395612716675
2776,spend years paying off their debts,These students spend much of their adult lives paying off the gradual increasing debts.,0.2701631486415863
2777,avoid the risk of the future financial trouble,"While not every young person makes financial mistakes, those who do can face years of difficulty try",0.24612750113010406
2778,argue and persuade,,0.0
2779,computers bring advantages as well as disadvantages,It often isn't until 10 that kids realize that the Internet is a network of millions of computers.,0.1506592686276457
2780,children must be prevented from having access to unhealthy websites,"In searching for and visiting websites, kids can come across words and pictures that they may not be",0.20261764526367188
2781,simple,,0.0
2782,The mystery about nuclear radiation.,"Nuclear radiation has a certain mystery about it, partly because it cannot be detected by human sens",0.4910552560183632
2783,Nuclear radiation can cause cancer to human beings.,"But unlike common radio waves, nuclear radiation is not harmless to human beings and other living th",0.4058717833395685
